TIME,STRATEGY NAME,TRADE NO,STOCK,PRICE,QUANTITY,TYPE,SL,TARGET,STATUS,EXIT PRICE,PL
09:40:04,RED RED PREVIOUS OPEN SELL PERCENT,171,MFSL,430.90,3,sell,435.35,426.70,TARGET TRIGGERED,426.70,12.60,586
09:41:35,RED RED PREVIOUS OPEN SELL PERCENT,172,BANDHANBNK,229.20,3,sell,231.60,227.05,TARGET TRIGGERED,227.05,6.45,591
09:41:56,RED RED PREVIOUS OPEN SELL PERCENT,173,ICICIBANK,305.40,3,sell,308.60,302.45,TARGET TRIGGERED,302.45,8.85,592
09:42:25,RED RED PREVIOUS OPEN SELL PERCENT,174,BERGEPAINT,441.80,6,sell,446.35,437.50,AUTO SQUARED OFF,440.45,8.10,594
09:42:25,RED RED PREVIOUS OPEN SELL DAYS HIGH,175,DLF,133.75,7,sell,138.80,132.50,TARGET TRIGGERED,132.50,8.75,593
09:42:26,RED RED PREVIOUS OPEN SELL PERCENT,176,DLF,133.75,7,sell,135.20,132.55,TARGET TRIGGERED,132.55,8.40,595
09:42:38,RED RED PREVIOUS OPEN SELL PERCENT,177,CHOLAFIN,138.90,6,sell,140.40,137.65,TARGET TRIGGERED,137.65,7.50,596
09:42:46,RED RED PREVIOUS OPEN SELL PERCENT,178,ICICIPRULI,370.50,4,sell,374.35,366.90,TARGET TRIGGERED,366.90,14.40,597
09:43:05,RED RED PREVIOUS OPEN SELL PERCENT,179,GRASIM,508.00,2,sell,513.20,503.05,TARGET TRIGGERED,503.05,9.90,598
09:43:22,RED RED PREVIOUS OPEN SELL PERCENT,180,MFSL,426.70,3,sell,431.10,422.55,TARGET TRIGGERED,422.55,12.45,599
09:43:22,RED RED PREVIOUS OPEN SELL DAYS HIGH,181,INDUSINDBK,399.05,1,sell,418.70,395.20,TARGET TRIGGERED,395.20,3.85,600
09:43:22,RED RED PREVIOUS OPEN SELL PERCENT,182,INDUSINDBK,400.00,1,sell,404.15,396.10,TARGET TRIGGERED,396.10,3.90,601
09:43:35,RED RED PREVIOUS OPEN SELL PERCENT,183,CUMMINSIND,325.95,2,sell,329.35,322.80,STOPLOSS TRIGGERED,329.35,-6.80,602
09:44:05,RED RED PREVIOUS OPEN SELL PERCENT,184,RAMCOCEM,569.60,2,sell,575.40,564.05,TARGET TRIGGERED,564.05,11.10,603
09:44:05,RED RED PREVIOUS OPEN SELL DAYS HIGH,185,ZEEL,154.60,3,sell,164.30,153.20,TARGET TRIGGERED,153.20,4.20,604
09:44:06,RED RED PREVIOUS OPEN SELL PERCENT,186,ZEEL,154.55,3,sell,156.20,153.15,TARGET TRIGGERED,153.15,4.20,605
09:44:12,RED RED PREVIOUS OPEN SELL PERCENT,187,SUNTV,378.00,3,sell,381.90,374.35,TARGET TRIGGERED,374.35,10.95,606
09:44:27,RED RED PREVIOUS OPEN SELL PERCENT,188,LT,828.30,1,sell,836.70,820.15,TARGET TRIGGERED,820.15,8.15,607
09:44:38,RED RED PREVIOUS OPEN SELL PERCENT,189,BANDHANBNK,226.95,3,sell,229.35,224.80,STOPLOSS TRIGGERED,229.35,-7.20,609
09:44:38,RED RED PREVIOUS OPEN SELL DAYS HIGH,190,ZEEL,153.25,3,sell,164.30,151.80,STOPLOSS TRIGGERED,164.30,-33.15,608
09:44:39,RED RED PREVIOUS OPEN SELL PERCENT,191,ZEEL,153.25,3,sell,154.90,151.85,STOPLOSS TRIGGERED,154.90,-4.95,610
09:44:52,RED RED PREVIOUS OPEN SELL PERCENT,192,ICICIBANK,302.30,3,sell,305.45,299.40,TARGET TRIGGERED,299.40,8.70,611
09:45:02,RED RED PREVIOUS OPEN SELL PERCENT,193,TATASTEEL,265.45,3,sell,268.25,262.90,STOPLOSS TRIGGERED,268.25,-8.40,612
09:45:06,RED RED PREVIOUS OPEN SELL PERCENT,194,ADANIPORTS,297.60,6,sell,300.70,294.75,STOPLOSS TRIGGERED,300.70,-18.60,613
09:45:06,RED RED PREVIOUS OPEN SELL DAYS HIGH,195,SBIN,158.30,8,sell,166.40,156.85,TARGET TRIGGERED,156.85,11.60,614
09:45:07,RED RED PREVIOUS OPEN SELL PERCENT,196,SBIN,158.35,8,sell,160.05,156.90,TARGET TRIGGERED,156.90,11.60,615
09:45:17,RED RED PREVIOUS OPEN SELL PERCENT,197,SRTRANSFIN,605.75,2,sell,611.95,599.80,TARGET TRIGGERED,599.80,11.90,617
09:45:18,RED RED PREVIOUS OPEN SELL PERCENT,198,BPCL,307.70,5,sell,310.90,304.75,TARGET TRIGGERED,304.75,14.75,618
09:45:23,RED RED PREVIOUS OPEN SELL PERCENT,199,INDUSINDBK,395.45,1,sell,399.55,391.60,TARGET TRIGGERED,391.60,3.85,619
09:45:28,SECONDARY GAP UP OPEN HIGH SHORT,200,DABUR,433.75,3,sell,436.00,425.15,STOPLOSS TRIGGERED,436.00,-6.75,620
09:45:31,SECONDARY GAP UP OPEN HIGH SHORT,201,MARICO,312.60,7,sell,314.25,306.40,STOPLOSS TRIGGERED,314.25,-11.55,622
09:45:37,RED RED PREVIOUS OPEN SELL PERCENT,202,CHOLAFIN,137.50,6,sell,139.00,136.25,TARGET TRIGGERED,136.25,7.50,623
09:45:51,RED RED PREVIOUS OPEN SELL PERCENT,203,GODREJPROP,597.90,2,sell,604.00,592.05,TARGET TRIGGERED,592.05,11.70,624
09:45:51,RED RED PREVIOUS OPEN SELL DAYS HIGH,204,RAMCOCEM,563.80,2,sell,585.85,558.30,STOPLOSS TRIGGERED,585.85,-44.10,625
09:45:52,RED RED PREVIOUS OPEN SELL PERCENT,205,RAMCOCEM,564.50,2,sell,570.25,559.00,STOPLOSS TRIGGERED,570.25,-11.50,626
09:45:53,RED RED PREVIOUS OPEN SELL PERCENT,206,LT,819.55,1,sell,827.85,811.50,STOPLOSS TRIGGERED,827.85,-8.30,627
09:46:30,RED RED PREVIOUS OPEN SELL PERCENT,207,LT,827.65,1,sell,836.05,819.50,STOPLOSS TRIGGERED,836.05,-8.40,629
09:46:48,RED RED PREVIOUS OPEN SELL PERCENT,208,ZEEL,154.40,3,sell,156.05,153.00,TARGET TRIGGERED,153.00,4.20,632
09:47:27,RED RED PREVIOUS OPEN SELL PERCENT,209,UJJIVAN,158.05,4,sell,159.75,156.60,TARGET TRIGGERED,156.60,5.80,633
09:47:35,SECONDARY GAP UP OPEN HIGH SHORT,210,DABUR,436.30,3,sell,438.55,427.65,STOPLOSS TRIGGERED,438.55,-6.75,635
09:47:51,RED RED PREVIOUS OPEN SELL PERCENT,211,RAMCOCEM,570.20,2,sell,576.05,564.60,TARGET TRIGGERED,564.60,11.20,638
09:47:57,RED RED PREVIOUS OPEN SELL PERCENT,212,CHOLAFIN,136.05,6,sell,137.55,134.80,TARGET TRIGGERED,134.80,7.50,639
09:48:04,RED RED PREVIOUS OPEN SELL PERCENT,213,UJJIVAN,156.50,4,sell,158.20,155.05,STOPLOSS TRIGGERED,158.20,-6.80,640
09:48:16,RED RED PREVIOUS OPEN SELL PERCENT,214,ADANIPORTS,300.50,6,sell,303.65,297.60,TARGET TRIGGERED,297.60,17.40,642
09:48:53,SECONDARY GAP UP OPEN HIGH SHORT,215,MARICO,314.45,7,sell,316.10,308.25,STOPLOSS TRIGGERED,316.10,-11.55,646
09:49:31,RED RED PREVIOUS OPEN SELL PERCENT,216,TATASTEEL,268.15,3,sell,270.95,265.60,TARGET TRIGGERED,265.60,7.65,648
09:49:59,RED RED PREVIOUS OPEN SELL PERCENT,217,CUMMINSIND,328.95,2,sell,332.35,325.80,TARGET TRIGGERED,325.80,6.30,650
09:49:59,RED RED PREVIOUS OPEN SELL DAYS HIGH,218,ZEEL,152.75,3,sell,164.30,151.30,STOPLOSS TRIGGERED,164.30,-34.65,651
09:50:00,RED RED PREVIOUS OPEN SELL PERCENT,219,ZEEL,152.40,3,sell,154.05,151.00,STOPLOSS TRIGGERED,154.05,-4.95,652
09:50:36,RED RED PREVIOUS OPEN SELL PERCENT,220,UJJIVAN,158.15,4,sell,159.85,156.70,TARGET TRIGGERED,156.70,5.80,654
09:51:05,RED RED PREVIOUS OPEN SELL PERCENT,221,INDIGO,914.70,2,sell,923.95,905.70,TARGET TRIGGERED,905.70,18.00,657
09:52:39,RED RED PREVIOUS OPEN SELL PERCENT,222,PVR,802.60,1,sell,810.75,794.70,TARGET TRIGGERED,794.70,7.90,658
09:53:30,RED RED PREVIOUS OPEN SELL PERCENT,223,INDUSINDBK,391.45,1,sell,395.50,387.65,TARGET TRIGGERED,387.65,3.80,659
09:53:49,RED RED PREVIOUS OPEN SELL PERCENT,224,ADANIPORTS,297.60,6,sell,300.70,294.75,TARGET TRIGGERED,294.75,17.10,660
09:53:51,RED RED PREVIOUS OPEN SELL PERCENT,225,JUSTDIAL,334.70,4,sell,338.15,331.50,TARGET TRIGGERED,331.50,12.80,661
09:53:55,RED RED PREVIOUS OPEN SELL PERCENT,226,UJJIVAN,156.90,4,sell,158.60,155.45,TARGET TRIGGERED,155.45,5.80,662
09:54:05,RED RED PREVIOUS OPEN SELL PERCENT,227,CUMMINSIND,325.65,2,sell,329.05,322.50,TARGET TRIGGERED,322.50,6.30,663
09:54:08,RED RED PREVIOUS OPEN SELL PERCENT,228,SRTRANSFIN,599.15,2,sell,605.25,593.30,STOPLOSS TRIGGERED,605.25,-12.20,664
09:54:20,RED RED PREVIOUS OPEN SELL PERCENT,229,TATASTEEL,265.50,3,sell,268.30,262.95,STOPLOSS TRIGGERED,268.30,-8.40,665
09:55:02,RED RED PREVIOUS OPEN SELL PERCENT,230,JSWSTEEL,167.60,5,sell,169.40,166.05,TARGET TRIGGERED,166.05,7.75,666
09:55:45,RED RED PREVIOUS OPEN SELL PERCENT,231,INDIGO,901.50,2,sell,910.65,892.60,TARGET TRIGGERED,892.60,17.80,667
09:55:53,RED RED PREVIOUS OPEN SELL PERCENT,232,AMBUJACEM,176.55,6,sell,178.45,174.90,TARGET TRIGGERED,174.90,9.90,668
09:56:24,RED RED PREVIOUS OPEN SELL PERCENT,233,SRTRANSFIN,605.55,2,sell,611.75,599.60,TARGET TRIGGERED,599.60,11.90,670
09:56:28,RED RED PREVIOUS OPEN SELL PERCENT,234,GODREJPROP,591.90,2,sell,597.95,586.10,TARGET TRIGGERED,586.10,11.60,671
09:56:57,RED RED PREVIOUS OPEN SELL PERCENT,235,SUNTV,374.15,3,sell,378.00,370.55,STOPLOSS TRIGGERED,378.00,-11.55,672
09:57:12,RED RED PREVIOUS OPEN SELL PERCENT,236,GODREJPROP,586.00,2,sell,592.00,580.25,STOPLOSS TRIGGERED,592.00,-12.00,673
09:57:29,RED RED PREVIOUS OPEN SELL PERCENT,237,LT,835.90,1,sell,844.40,827.65,TARGET TRIGGERED,827.65,8.25,675
10:00:06,RED RED PREVIOUS OPEN SELL PERCENT,238,TVSMOTOR,326.00,3,sell,329.40,322.85,TARGET TRIGGERED,322.85,9.45,678
10:00:06,RED RED PREVIOUS OPEN SELL DAYS HIGH,239,UJJIVAN,155.30,4,sell,170.00,153.85,STOPLOSS TRIGGERED,170.00,-58.80,677
10:00:07,RED RED PREVIOUS OPEN SELL PERCENT,240,UJJIVAN,155.30,4,sell,157.00,153.85,STOPLOSS TRIGGERED,157.00,-6.80,679
10:01:57,RED RED PREVIOUS OPEN SELL PERCENT,241,SUNTV,377.90,3,sell,381.80,374.25,TARGET TRIGGERED,374.25,10.95,682
10:01:57,RED RED PREVIOUS OPEN SELL DAYS HIGH,242,HINDPETRO,181.05,5,sell,190.45,179.35,TARGET TRIGGERED,179.35,8.50,681
10:01:58,RED RED PREVIOUS OPEN SELL PERCENT,243,HINDPETRO,181.05,5,sell,183.00,179.35,TARGET TRIGGERED,179.35,8.50,683
10:08:02,RED RED PREVIOUS OPEN SELL PERCENT,244,GODREJPROP,592.90,2,sell,598.95,587.10,TARGET TRIGGERED,587.10,11.60,687
10:10:04,MADISON SELL,245,PETRONET,226.30,8,sell,231.00,181.10,AUTO SQUARED OFF,220.45,46.80,690
10:10:05,RED RED PREVIOUS OPEN SELL PERCENT,246,PVR,794.00,1,sell,802.05,786.20,TARGET TRIGGERED,786.20,7.80,691
10:10:05,RED RED PREVIOUS OPEN SELL DAYS HIGH,247,RAMCOCEM,564.20,2,sell,585.85,558.70,TARGET TRIGGERED,558.70,11.00,692
10:10:06,RED RED PREVIOUS OPEN SELL PERCENT,248,RAMCOCEM,564.20,2,sell,569.95,558.70,TARGET TRIGGERED,558.70,11.00,693
10:10:06,RED RED PREVIOUS OPEN SELL DAYS HIGH,249,BANDHANBNK,228.70,3,sell,244.60,226.55,TARGET TRIGGERED,226.55,6.45,694
10:10:07,RED RED PREVIOUS OPEN SELL PERCENT,250,BANDHANBNK,228.70,3,sell,231.10,226.55,TARGET TRIGGERED,226.55,6.45,695
10:10:10,RED RED PREVIOUS OPEN SELL DAYS HIGH,251,DLF,132.25,7,sell,138.80,131.05,TARGET TRIGGERED,131.05,8.40,697
10:10:10,RED RED PREVIOUS OPEN SELL PERCENT,252,DLF,132.25,7,sell,133.70,131.05,TARGET TRIGGERED,131.05,8.40,696
10:11:07,RED RED PREVIOUS OPEN SELL PERCENT,253,DLF,131.00,7,sell,132.40,129.75,STOPLOSS TRIGGERED,132.40,-9.80,698
10:11:10,RED RED PREVIOUS OPEN SELL PERCENT,254,CONCOR,359.95,4,sell,363.70,356.45,TARGET TRIGGERED,356.45,14.00,699
10:15:47,RED RED PREVIOUS OPEN SELL PERCENT,254,SRTRANSFIN,598.70,2,sell,604.80,592.85,TARGET TRIGGERED,592.85,11.70,701
10:15:47,RED RED PREVIOUS OPEN SELL DAYS HIGH,255,ICICIPRULI,367.00,4,sell,384.00,363.45,TARGET TRIGGERED,363.45,14.20,700
10:15:48,RED RED PREVIOUS OPEN SELL PERCENT,256,ICICIPRULI,367.20,4,sell,371.00,363.65,TARGET TRIGGERED,363.65,14.20,702
10:21:27,RED RED PREVIOUS OPEN SELL PERCENT,257,PVR,784.90,1,sell,792.85,777.15,TARGET TRIGGERED,777.15,7.75,703
10:25:25,SECONDARY GAP UP OPEN HIGH SHORT,258,MARICO,316.20,7,sell,317.85,309.95,TARGET TRIGGERED,309.95,43.75,706
10:25:32,RED RED PREVIOUS OPEN SELL PERCENT,259,DLF,132.30,7,sell,133.75,131.10,TARGET TRIGGERED,131.10,8.40,709
10:25:46,RED RED PREVIOUS OPEN SELL PERCENT,260,TATASTEEL,268.20,3,sell,271.00,265.65,TARGET TRIGGERED,265.65,7.65,711
10:26:05,RED RED PREVIOUS OPEN SELL PERCENT,261,LT,827.10,1,sell,835.50,818.95,TARGET TRIGGERED,818.95,8.15,712
10:29:35,RED RED PREVIOUS OPEN SELL PERCENT,262,MFSL,421.90,3,sell,426.25,417.80,TARGET TRIGGERED,417.80,12.30,714
10:30:10,RED RED PREVIOUS OPEN SELL PERCENT,263,HINDPETRO,179.25,5,sell,181.10,177.55,TARGET TRIGGERED,177.55,8.50,715
10:30:12,RED RED PREVIOUS OPEN SELL PERCENT,264,RAMCOCEM,558.30,2,sell,564.00,552.85,TARGET TRIGGERED,552.85,10.90,716
10:30:18,RED RED PREVIOUS OPEN SELL PERCENT,265,JUSTDIAL,331.30,4,sell,334.75,328.10,TARGET TRIGGERED,328.10,12.80,717
10:31:16,RED RED PREVIOUS OPEN SELL PERCENT,266,ICICIPRULI,362.35,4,sell,366.10,358.85,STOPLOSS TRIGGERED,366.10,-15.00,718
10:32:07,MADISON SELL,267,MINDTREE,858.75,2,sell,869.75,687.05,STOPLOSS TRIGGERED,869.75,-22.00,720
10:35:55,RED RED PREVIOUS OPEN SELL PERCENT,268,BPCL,304.45,5,sell,307.60,301.55,TARGET TRIGGERED,301.55,14.50,721
10:36:17,RED RED PREVIOUS OPEN SELL PERCENT,269,SRTRANSFIN,592.25,2,sell,598.30,586.45,TARGET TRIGGERED,586.45,11.60,722
10:36:31,RED RED PREVIOUS OPEN SELL PERCENT,270,CHOLAFIN,134.50,6,sell,135.90,133.25,TARGET TRIGGERED,133.25,7.50,723
10:36:41,RED RED PREVIOUS OPEN SELL PERCENT,271,SUNTV,373.90,3,sell,377.75,370.30,TARGET TRIGGERED,370.30,10.80,724
10:37:52,RED RED PREVIOUS OPEN SELL PERCENT,272,GRASIM,502.90,2,sell,508.05,498.00,TARGET TRIGGERED,498.00,9.80,725
10:41:32,SECONDARY GAP UP OPEN HIGH SHORT,273,HCLTECH,516.35,2,sell,518.95,506.05,AUTO SQUARED OFF,510.05,12.60,726
10:42:26,RED RED PREVIOUS OPEN SELL PERCENT,274,INDUSINDBK,387.35,1,sell,391.35,383.60,TARGET TRIGGERED,383.60,3.75,728
10:42:29,RED RED PREVIOUS OPEN SELL PERCENT,275,MFSL,417.40,3,sell,421.70,413.35,TARGET TRIGGERED,413.35,12.15,729
10:45:14,RED RED PREVIOUS OPEN SELL PERCENT,276,DLF,130.75,7,sell,132.20,129.55,STOPLOSS TRIGGERED,132.20,-10.15,731
10:45:17,RED RED PREVIOUS OPEN SELL PERCENT,277,HINDPETRO,177.50,5,sell,179.35,175.80,TARGET TRIGGERED,175.80,8.50,732
10:45:31,RED RED PREVIOUS OPEN SELL PERCENT,278,CUMMINSIND,322.50,2,sell,325.85,319.40,TARGET TRIGGERED,319.40,6.20,733
10:45:41,RED RED PREVIOUS OPEN SELL PERCENT,279,TATASTEEL,265.75,3,sell,268.55,263.20,TARGET TRIGGERED,263.20,7.65,734
10:45:46,RED RED PREVIOUS OPEN SELL PERCENT,280,SRTRANSFIN,586.35,2,sell,592.35,580.60,TARGET TRIGGERED,580.60,11.50,735
10:46:07,MADISON SELL,281,LUPIN,846.45,2,sell,854.90,677.20,STOPLOSS TRIGGERED,854.90,-16.90,737
10:46:08,MADISON SELL,282,CIPLA,588.00,3,sell,593.75,470.45,STOPLOSS TRIGGERED,593.75,-17.25,739
10:46:10,RED RED PREVIOUS OPEN SELL PERCENT,283,CONCOR,355.20,4,sell,358.90,351.75,TARGET TRIGGERED,351.75,13.80,740
10:46:16,RED RED PREVIOUS OPEN SELL PERCENT,284,ADANIPORTS,294.60,6,sell,297.65,291.80,TARGET TRIGGERED,291.80,16.80,741
10:47:08,RED RED PREVIOUS OPEN SELL PERCENT,285,MFSL,413.80,3,sell,418.05,409.80,TARGET TRIGGERED,409.80,12.00,742
10:47:08,RED RED PREVIOUS OPEN SELL DAYS HIGH,286,TVSMOTOR,323.35,3,sell,341.00,320.25,TARGET TRIGGERED,320.25,9.30,743
10:47:09,RED RED PREVIOUS OPEN SELL PERCENT,287,TVSMOTOR,323.80,3,sell,327.15,320.70,TARGET TRIGGERED,320.70,9.30,744
10:47:09,RED RED PREVIOUS OPEN SELL DAYS HIGH,288,TORNTPOWER,297.60,8,sell,306.30,294.75,STOPLOSS TRIGGERED,306.30,-69.60,745
10:47:10,RED RED PREVIOUS OPEN SELL PERCENT,289,TORNTPOWER,297.40,8,sell,300.50,294.55,STOPLOSS TRIGGERED,300.50,-24.80,746
10:47:10,RED RED PREVIOUS OPEN SELL DAYS HIGH,290,JSWSTEEL,166.15,5,sell,176.20,164.60,TARGET TRIGGERED,164.60,7.75,747
10:47:10,RED RED PREVIOUS OPEN SELL PERCENT,291,JSWSTEEL,166.15,5,sell,167.95,164.60,TARGET TRIGGERED,164.60,7.75,748
10:47:50,RED RED PREVIOUS OPEN SELL PERCENT,292,ICICIBANK,299.20,3,sell,302.30,296.35,TARGET TRIGGERED,296.35,8.55,749
10:48:06,RED RED PREVIOUS OPEN SELL PERCENT,293,BANDHANBNK,226.35,3,sell,228.75,224.20,STOPLOSS TRIGGERED,228.75,-7.20,751
10:48:07,MADISON SELL,294,AUROPHARMA,675.35,3,sell,682.45,540.35,AUTO SQUARED OFF,669.80,16.65,752
10:48:27,RED RED PREVIOUS OPEN SELL PERCENT,295,INDUSINDBK,384.00,1,sell,387.95,380.30,TARGET TRIGGERED,380.30,3.70,753
10:49:08,RED RED PREVIOUS OPEN SELL PERCENT,296,INDIGO,892.65,2,sell,901.70,883.85,TARGET TRIGGERED,883.85,17.60,754
10:49:27,RED RED PREVIOUS OPEN SELL PERCENT,297,BPCL,301.40,5,sell,304.55,298.50,TARGET TRIGGERED,298.50,14.50,755
10:50:50,RED RED PREVIOUS OPEN SELL PERCENT,298,GRASIM,497.15,2,sell,502.25,492.30,STOPLOSS TRIGGERED,502.25,-10.20,758
10:50:50,RED RED PREVIOUS OPEN SELL DAYS HIGH,299,TATASTEEL,263.00,3,sell,276.20,260.50,STOPLOSS TRIGGERED,276.20,-39.60,759
10:50:51,RED RED PREVIOUS OPEN SELL PERCENT,300,TATASTEEL,263.35,3,sell,266.10,260.85,STOPLOSS TRIGGERED,266.10,-8.25,760
10:51:36,RED RED PREVIOUS OPEN SELL PERCENT,301,CHOLAFIN,133.05,6,sell,134.50,131.85,TARGET TRIGGERED,131.85,7.20,761
10:51:53,RED RED PREVIOUS OPEN SELL PERCENT,302,CHOLAFIN,129.65,6,sell,131.05,128.50,STOPLOSS TRIGGERED,131.05,-8.40,762
10:52:19,RED RED PREVIOUS OPEN SELL PERCENT,303,SBIN,156.80,8,sell,158.50,155.35,TARGET TRIGGERED,155.35,11.60,764
10:52:28,SECONDARY GAP UP OPEN HIGH SHORT,304,EXIDEIND,151.45,6,sell,152.30,148.50,STOPLOSS TRIGGERED,152.30,-5.10,765
10:53:05,MADISON SELL,305,MCDOWELL-N,559.10,3,sell,569.65,447.35,AUTO SQUARED OFF,543.50,46.80,767
10:54:05,RED RED PREVIOUS OPEN SELL PERCENT,306,MFSL,409.50,3,sell,413.70,405.55,STOPLOSS TRIGGERED,413.70,-12.60,768
10:54:53,RED RED PREVIOUS OPEN SELL PERCENT,307,SRTRANSFIN,580.85,2,sell,586.80,575.15,STOPLOSS TRIGGERED,586.80,-11.90,769
10:55:07,RED RED PREVIOUS OPEN SELL PERCENT,308,CUMMINSIND,319.30,2,sell,322.60,316.25,TARGET TRIGGERED,316.25,6.10,770
10:55:18,RED RED PREVIOUS OPEN SELL PERCENT,309,SUNTV,369.45,3,sell,373.25,365.90,STOPLOSS TRIGGERED,373.25,-11.40,771
10:55:49,RED RED PREVIOUS OPEN SELL PERCENT,310,TVSMOTOR,320.10,3,sell,323.45,317.00,TARGET TRIGGERED,317.00,9.30,772
10:55:52,RED RED PREVIOUS OPEN SELL PERCENT,311,PVR,776.45,1,sell,784.35,768.80,TARGET TRIGGERED,768.80,7.65,773
10:55:52,RED RED PREVIOUS OPEN SELL DAYS HIGH,312,HINDPETRO,175.40,5,sell,190.45,173.75,TARGET TRIGGERED,173.75,8.25,774
10:55:53,RED RED PREVIOUS OPEN SELL PERCENT,313,HINDPETRO,175.50,5,sell,177.40,173.85,TARGET TRIGGERED,173.85,8.25,775
10:56:03,RED RED PREVIOUS OPEN SELL PERCENT,314,ESCORTS,813.15,3,sell,821.40,805.15,TARGET TRIGGERED,805.15,24.00,776
10:56:24,RED RED PREVIOUS OPEN SELL PERCENT,315,INDUSINDBK,380.60,1,sell,384.55,376.90,TARGET TRIGGERED,376.90,3.70,777
10:57:17,SECONDARY GAP UP OPEN HIGH SHORT,316,GLENMARK,331.35,3,sell,333.10,324.80,AUTO SQUARED OFF,326.75,13.80,778
11:00:05,RED RED PREVIOUS OPEN SELL PERCENT,317,RAMCOCEM,552.75,2,sell,558.40,547.35,TARGET TRIGGERED,547.35,10.80,781
11:02:52,RED RED PREVIOUS OPEN SELL PERCENT,318,CONCOR,351.25,4,sell,354.90,347.85,TARGET TRIGGERED,347.85,13.60,782
11:03:04,MADISON SELL,319,MINDTREE,860.35,2,sell,869.75,688.35,STOPLOSS TRIGGERED,869.75,-18.80,783
11:06:07,RED RED PREVIOUS OPEN SELL PERCENT,320,HINDPETRO,173.75,5,sell,175.55,172.10,TARGET TRIGGERED,172.10,8.25,785
11:07:25,RED RED PREVIOUS OPEN SELL PERCENT,321,BPCL,298.35,5,sell,301.45,295.50,TARGET TRIGGERED,295.50,14.25,786
11:09:03,RED RED PREVIOUS OPEN SELL PERCENT,322,INDIGO,883.75,2,sell,892.70,875.05,TARGET TRIGGERED,875.05,17.40,787
11:11:07,RED RED PREVIOUS OPEN SELL PERCENT,323,CESC,561.45,2,sell,567.20,555.95,STOPLOSS TRIGGERED,567.20,-11.50,788
11:11:13,RED RED PREVIOUS OPEN SELL PERCENT,324,ESCORTS,804.95,3,sell,813.15,797.00,STOPLOSS TRIGGERED,813.15,-24.60,789
11:11:31,RED RED PREVIOUS OPEN SELL PERCENT,325,PVR,768.15,1,sell,775.95,760.60,TARGET TRIGGERED,760.60,7.55,790
11:11:36,RED RED PREVIOUS OPEN SELL PERCENT,326,BPCL,295.35,5,sell,298.45,292.50,STOPLOSS TRIGGERED,298.45,-15.50,791
11:12:54,RED RED PREVIOUS OPEN SELL PERCENT,327,HINDPETRO,172.00,5,sell,173.80,170.35,STOPLOSS TRIGGERED,173.80,-9.00,792
11:13:04,RED RED PREVIOUS OPEN SELL PERCENT,328,MFSL,413.90,3,sell,418.15,409.90,STOPLOSS TRIGGERED,418.15,-12.75,793
11:15:05,RED RED PREVIOUS OPEN SELL PERCENT,329,GODREJPROP,586.80,2,sell,592.80,581.05,STOPLOSS TRIGGERED,592.80,-12.00,795
11:15:11,RED RED PREVIOUS OPEN SELL PERCENT,330,JUSTDIAL,327.55,4,sell,330.95,324.40,STOPLOSS TRIGGERED,330.95,-13.60,796
11:15:12,RED RED PREVIOUS OPEN SELL PERCENT,331,TVSMOTOR,316.60,3,sell,319.90,313.55,TARGET TRIGGERED,313.55,9.15,797
11:16:00,RED RED PREVIOUS OPEN SELL PERCENT,332,BPCL,298.40,5,sell,301.50,295.55,STOPLOSS TRIGGERED,301.50,-15.50,799
11:16:16,RED RED PREVIOUS OPEN SELL PERCENT,333,CONCOR,347.75,4,sell,351.35,344.40,STOPLOSS TRIGGERED,351.35,-14.40,800
11:16:36,RED RED PREVIOUS OPEN SELL PERCENT,334,RAMCOCEM,547.10,2,sell,552.70,541.75,STOPLOSS TRIGGERED,552.70,-11.20,801
11:18:10,RED RED PREVIOUS OPEN SELL PERCENT,335,PVR,759.95,1,sell,767.70,752.45,TARGET TRIGGERED,752.45,7.50,802
11:20:33,RED RED PREVIOUS OPEN SELL PERCENT,336,PVR,751.40,1,sell,759.05,744.00,TARGET TRIGGERED,744.00,7.40,803
11:21:27,RED RED PREVIOUS OPEN SELL PERCENT,337,INDIGO,874.85,2,sell,883.70,866.25,TARGET TRIGGERED,866.25,17.20,804
11:24:51,RED RED PREVIOUS OPEN SELL PERCENT,338,CUMMINSIND,315.65,2,sell,318.95,312.60,STOPLOSS TRIGGERED,318.95,-6.60,805
11:24:52,RED RED PREVIOUS OPEN SELL PERCENT,339,INDIGO,866.15,2,sell,874.95,857.60,TARGET TRIGGERED,857.60,17.10,806
11:25:01,RED RED PREVIOUS OPEN SELL PERCENT,340,LT,818.65,1,sell,826.95,810.60,STOPLOSS TRIGGERED,826.95,-8.30,807
11:26:39,RED RED PREVIOUS OPEN SELL PERCENT,341,INDIGO,856.25,2,sell,864.95,847.80,STOPLOSS TRIGGERED,864.95,-17.40,808
11:27:09,RED RED PREVIOUS OPEN SELL PERCENT,342,PVR,743.80,1,sell,751.35,736.50,STOPLOSS TRIGGERED,751.35,-7.55,809
11:28:20,RED RED PREVIOUS OPEN SELL PERCENT,343,INDIGO,861.90,2,sell,870.65,853.40,TARGET TRIGGERED,853.40,17.00,812
11:29:45,RED RED PREVIOUS OPEN SELL PERCENT,344,GODREJPROP,592.70,2,sell,598.75,586.90,STOPLOSS TRIGGERED,598.75,-12.10,814
11:30:14,RED RED PREVIOUS OPEN SELL PERCENT,345,TORNTPOWER,300.45,8,sell,303.60,297.55,TARGET TRIGGERED,297.55,23.20,817
